customer_node,node_name,customer_number,customer_name_1,customer_name_2,country,city,region,postal_code,house_number_and_street,first_telephone_number,email_address,dso_type_2
"","",0041503619,Dr. Donald A. Morgenroth,SUNNINGDALE DENTAL CENTER,CA,London,ON,N6G 5B3,607 FANSHAW PARK ROAD WEST,519-471-7373,"",Private Practice
"","",0041509624,DR. BRAD BADARD,BARRY-BEDARD DENTAL FACILITY INC.,CA,SARNIA,ON,N7X 1E9,1994 LAKESHORE ROAD,519-542-0366,bbedard53@cogeco.ca,Private Practice
"","",0041504794,DR LESLEY TRAIN,KINGSTON PARK DENTAL OFFICE,CA,TORONTO,ON,M4E 1T5,1043 KINGSTON RD,416-699-3910,"",Private Practice
"","",0041512305,DR. SHARINA ADATIA,CORKTOWN DENTAL,CA,TORONTO,ON,M5A 4N3,101 - 184 FRONT ST E,416-363-5353,info@corktowndental.com,Private Practice
"","",0041509376,DR. KERRY GERTENSTEIN,MARION DENTAL CENTRE,CA,WINNIPEG,MB,R2H 0T6,220 MARION STREET,204-237-4548,"",Private Practice
"","",0041511418,IN HARMONY DENTAL CARE,DR. ALEX DARRACH-COTTICK,CA,VICTORIA,BC,V8X 4A3,111 - 3960 QUADRA ST,250-727-3552,drdc@inharmonydentistry.com,Private Practice
"","",0041512113,DR. HARINDER SANDHU,BRUCE GRAY DENTAL SPECIALTY CTR,CA,PORT ELGIN,ON,N0H 2C1,137 GODERICH ST,519-832-3838,sandhugumsrus@bmts.com,Private Practice
"","",0041512354,DR. PAUL MOUSSA,METRO EAST DENTAL CENTER,CA,MARKHAM,ON,L3R 5Y3,19 - 7010 WARDEN AVE,416-466-1466,"",Private Practice
"","",0041510777,DR. JASWINDER BRAR,D342B DENTAL BUILDING,CA,WINNIPEG,MB,R3E 0W2,790 BANNATYNE AVE,204-272-3075,"",Private Practice
"","",0041508708,LABORATOIRE DENTAIRE M.J. INC,CAROLINE BOILY,CA,CHICOUTIMI,QC,G7G 1K7,2020 BOUL TADOUSSAC,418-548-4155,"",Private Practice
"","",0041510596,ADVANCED DENTAL ARTS,DR. LANNY JACOB,CA,WINNIPEG,MB,R2G 1M8,1382A HENDERSON HWY,204-338-9338,ljacob6@shaw.ca,Private Practice
"","",0041507471,DR. NINA GILLMORE & ASSOCIATES,GILLMORE MEDICAL-DENTAL,CA,VAUGHAN,ON,L6A 1W6,1A - 2316 MAJOR MACKENZIE DR.,905-832-2010,"",Private Practice
"","",0041510466,DR. CAMERON MACLEAN,CADILLAC IMAGING & IMPLANTS,CA,VICTORIA,BC,V8Z 1T3,2 - 15 CADILLAC AVE,250-590-2040,"",Private Practice
"","",0041524920,PANORAMA FAMILY DENTAL,DR. KARIM LALANI,CA,SURREY,BC,V3S 5K7,15240 - 56 Avenue,604-332-1689,supplies@familydentalcentres.com,Private Practice
"","",0041521495,ZZ_Simpli Dental Regina,DUPLICATE CLEAR CORRECT CREATED,CA,Regina,SK,S4N 0P3,108 Victoria Ave,"",aamirwarsidr@gmail.com,DSO/GPO
"","",0041522345,REGENT DENTURE CLINIC & IMPLANT CEN,VAHID DANAEI-MOGHADDAM,CA,WINNIPEG,MB,R2C 1R9,1 - 549 REGENT AVENUE WEST,204-224-8800,regentsmiles@gmail.com,Private Practice
"","",0041510927,DR. CHERYL L. TUIRA,"",CA,LANGLEY,BC,V1M 2C9,114 - 8850 WALNUT GROVE DR,604-888-6861,"",Private Practice
"","",0041510775,DR. JOSEPH SAVOIE,CHAMPLAIN DENTAL CLINIC,CA,DIEPPE,NB,E1A 1P3,3A-250 Rue Champlain,506-857-0888,"",Private Practice
"","",0041510831,DR. MELVIN LEE,"",CA,OTTAWA,ON,K1H 8K7,108 - 1355 BANK ST,613-695-2533,haitimelvin@gmail.com,Private Practice
"","",0041506241,DR GARY NAHIRNEY,"",CA,LLOYDMINSTER,AB,T9V 0A9,11-5405 44TH ST,780-875-4222,"",Private Practice
"","",0041505797,YOUNG DENTAL ASSOCIATES,DR. STEVEN YOUNG,CA,TORONTO,ON,M5P 3K6,1753 BATHURST ST,416-782-5813,"",Private Practice
"","",0041504469,DR. HEATHER KRAHN,"",CA,RICHMOND,BC,V7C 5L9,660-6091 GILBERT RD,604-273-1777,"",Private Practice
"","",0041503458,EVO-SMILE DENTAL LAB LTD,"",CA,Richmond,BC,V6X 1X5,218 - 7080 River Road,604 278 0209,evosmiledental@gmail.com,Private Practice
"","",0041505268,Advanced Design Inc,"",CA,EDMONTON,AB,T5T 4J5,305-6650 177th Street,780-444-2242,"",Private Practice
"","",0041507293,DR. KONI WORSLEY,"",CA,CALGARY,AB,T2N 1M7,264 1632 14 AVE. N.W.,403-284-1138,"",Private Practice
"","",0041506300,DR AL HOUGHTON,"",CA,CALGARY,AB,T2J 6W5,202-83 DEERPOINT RD S.E.,403-278-8482,"",Private Practice
"","",0041512039,CANKOR DENTAL LABORATORY,"",CA,WINKLER,MB,R6W 3M5,161 GEORGE AVENUE,204-325-5622,"",Private Practice
"","",0041503533,Dr. Michael H. Chernick,"",CA,North York,ON,M3L 1A5,209 - 1593 Wilson Ave,416-243-1300,"",Private Practice
"","",0041506305,DR KERRY ENGER,"",CA,BARRHEAD,AB,T7N 1A1,5015 51 ST - P.O. BOX 4070,780-674-5555,"",Private Practice
"","",0041508607,DR. KURT T. OLAFSON,"",CA,MOOSOMIN,SK,S0G 3N0,P.O. BOX 1619,306-435-3330,moosomindentalcentre@sk.sympatico.ca,Private Practice
"","",0041503862,M. Daniel Bellemare,"",CA,MONTREAL,QC,H2J 1L5,206 - 1150 boul St-Joseph E,514-523-5888,"",Private Practice
"","",0041504377,Dr. Sandra Wood,"",CA,NANAIMO,BC,V9R 6B9,503 - 495 DUNSMUIR ST,250-754-1233,smwinc@home.com,Private Practice
"","",0041500642,Dr. Franklyn D'Alvise,"",CA,Hamilton,ON,L8N 1G6,112-105 Main Street East,905-529-9411,"",Private Practice
"","",0041510888,DR. SAY CHANTHAVONG,"",CA,THOROLD,ON,L2V 4Y6,"3250 SCHMON PKWY, SUITE 4",905-641-1656,"",Private Practice
"","",0041508873,DR. AGMAR SCHROEDER,"",CA,KITCHENER,ON,N2G 1N8,1 - 535 PARK ST,519-743-1911,"",Private Practice
"","",0041504470,DR. GIANFRANCO G. ROMANELLI,"",CA,WOODBRIDGE,ON,L4L 4Y7,220-4600 HIGHWAY 7,905-850-9864,"",Private Practice
"","",0041503732,Dr. Claudia Giambattistini,TGO Orthodontics,CA,WESTMOUNT,QC,H3Z 1M8,4898 boul de Maisonneuve O,514-484-7225,tgo@bellnet.ca,Private Practice
"","",0041505041,DR MOJGAN KAZEMIAN,"",CA,WESTMOUNT,QC,H3Z 1X5,G41-1500 ATWATER,514-933-6800,"",Private Practice
"","",0041508956,DR. DENIS RAICHE,"",CA,DRUMMONDVILLE,QC,J2B 8B1,103-50 Dunkin,819-477-3313,"",Private Practice
"","",0041501345,John Kallitsis,"",CA,Guelph,ON,N1H 2N5,15 Paisley Street,519-767-9691,"",Private Practice
"","",0041505660,Dr Pamela M.W. Li,"",CA,OTTAWA,ON,K2P 1V3,227 - 267 O'CONNOR,613-232-0550,"",Private Practice
"","",0041508434,DR. GARY MCRAE,"",CA,COURTENAY,BC,V9N 8V7,101 - 389 12TH ST,250-338-5011,"",Private Practice
"","",0041510631,DRE MICHELINE DAOUST,"",CA,BEAUHARNOIS,QC,J6N 1X1,280 RUE ELLICE,450-225-0480,"",Private Practice
"","",0041502934,Dr. Harold Weiss,"",CA,Regina,SK,S4S 3R8,4168 Albert Street,306-949-1626,hweiss@sasktel.net,Private Practice
"","",0041501371,Frank Kay Dentist INC.,"",CA,MONTREAL,QC,H3G 1W1,915-1414 Drummond,514-843-4537,fak.office@sympatico.ca,Private Practice
"","",0041508453,CENTRE DE DENTUROLOGIE BENOIT,ET SIMON TALBOT INC.,CA,GATINEAU,QC,J8T 5R3,304 - 365 BOUL GREBER,819-561-2121,benoit.talbot@videotron.ca,Private Practice
"","",0041509902,DR. ALEXANDER SCHVIMER,"",CA,CALGARY,AB,T2W 5V3,1037 CANYON MEADOWS DR. SW,403-238-9144,ccdental@shaw.ca,Private Practice
"","",0041509989,HEROD DENTAL GROUP,"",CA,NIAGARA FALLS,ON,L2J 2K9,3936 PORTAGE RD,905-356-7081,"",Private Practice
"","",0041507253,DR MICHAEL LAU,POCO PLACE DENTAL CTRE,CA,PORT COQUITLAM,BC,V3C 5Y9,5-2755 LOUGHEED HWY,604-945-8338,"",Private Practice
"","",0041509860,MILLERS CREEK DENTAL OFFICE,"",CA,AJAX,ON,L1S 6N2,7 - 20 HARWOOD AVE S.,905-428-2727,"",Private Practice
"","",0041507477,EURO-DENT,MR. SLIM AND MR. MARTIN,CA,KANATA,ON,K2K 2E1,223-329 MARCH ROAD,613-591-7542,eurodentdental@bellnet.ca,Private Practice
"","",0041500066,Dr. Nilesh Amin,Fairview Dental Center,CA,POINTE-CLAIRE,QC,H9R 1C4,C27-A 6815 Transcanadienne Aut,514-694-8150,"",Private Practice
"","",0041512910,ZZ_Orca Family Dental And Implant C,Dr. Neel Minhas (Do Not Touch),CA,Ladysmith,BC,V9G 1T9,27-370 Davis Road,250-245-7151,info@orcafamilydentalcentre.com,Private Practice
"","",0041518294,DR. DOMENICO AVERSA,"",CA,WINDSOR,ON,N8X 5A5,2644 HOWARD AVE.,519-967-1476,acadental@cogeco.net,Private Practice
"","",0041526065,Groove Dental,Dr. Natasha Rizk,CA,KANATA,ON,K2K 0P1,1-5100 Kanata Avenue,613 592 2228,hello@groovedentalottawa.ca,Private Practice
"","",0041518665,DR. ATTARAN NASIM,"",CA,MONTREAL,QC,H2Z 1X4,02- 200 RENE LEVESQUE O.,514-285-8771,cdgfdent@gmail.com,Private Practice
"","",0041513239,LAKESHORE OASIS DENTAL,DR. MARK LACKORZYNSKI,CA,TECUMSEH,ON,N8N 0B8,170-486 ADVANCE BOULEVARD,519-727-0070,LAKESHOREOASISDENTAL@BELLNET.CA,Private Practice
"","",0041513615,DR. JONATHAN BOSS,"",CA,BURNS LAKE,BC,V0J 1E0,744 CENTER STREET,250 692 7791,drjrboss@hotmail.com,Private Practice
"","",0041514616,DR. JONATHAN DROLET,"",CA,SEPT-ILES,QC,G4R 3N3,37 RUE PERE DIVET,418-962-7741,"",Private Practice
"","",0041514646,"DR. JOSE ALFONSO, DDS","",CA,NORTH YORK,ON,M3J 3M1,8- 3472 KEELE STREET,416-636-8669,"",Private Practice
"","",0041513674,DR. ADEL GIRGIS,"",CA,TORONTO,ON,M6E 2V7,333 OAKWOOD AVENUE,416-654-8533,"",Private Practice
"","",0041524813,LANGLEY DENTAL CENTRE,DR.PARTH NAIK,CA,LANGLEY,BC,V2Y 2B9,8590 200TH STREET,604-455-6247,RECEPTION@LANGLEYTDENTIST.COM,Private Practice
"","",0041510615,ZZ_DR. HARRY SPERBER,"",CA,PORT ALBERNI,BC,V9Y 4N1,101 - 4115 6TH AVE,250-724-3381,Harrysperber@gmail.com,Private Practice
"","",0041507251,DR ANNE MCCASKILL-PELLATT,"",CA,EDMONTON,AB,T5R 1W2,209-8708 155 STREET N.W.,780-484-5918,apallett@shaw.ca,Private Practice
"","",0041502362,Dr. Michael Roda,Comp 201,CA,Halifax,NS,B3J 3R4,600-5657 Spring Garden Road,902-422-5975,stupundous@gmail.com,Private Practice
"","",0041502392,MICRODENTAL CALGARY-AB LABORATORY,"",CA,Calgary,AB,T2H 0H2,104 - 5824 - 2ND ST SW,403-286-1991,"",Private Practice
"","",0041502014,Dr. Victoria Naumov,"",CA,MAPLE,ON,L6A 2E8,2563 MAJOR MACHENZIE DRIVE WEST,905-884-9914,drvnaumov@rogers.com,Private Practice
"","",0041501934,Dr. Malcolm Miller,"",CA,Calgary,AB,T2S 2S7,"302-2303 4Th Street, S.W.",403-228-5907,"",Private Practice
"","",0041502592,Sam Spataro,Kennedy Corners Dental Centre,CA,Markham,ON,L3R 0N8,207-7077 Kennedy Road,905-946-1253,"",Private Practice
"","",0041510244,GOLDEN  DENTAL LAB,"",CA,EDMONTON,AB,T6E 6M9,48B 9703 41 AVE.,780-438-8316,"",Private Practice
"","",0041512672,DR. R.C. WITZKE,"",CA,RUSSELL,MB,R0J 1W0,330 MAIN STREET NORTH (BOX 848),204-773-2769,"",Private Practice
"","",0041521376,Chrysalis Dental Centres,"",CA,North York,ON,M3J 2P4,250 Canarctic Dr,416-250-9393,diane@chrysalis.dental,Private Practice
"","",0041519068,DR. TIM BARTER,"",CA,MORINVILLE,AB,T8R 1R3,9701A 100 STREET,780 862 3368,"",Private Practice
"","",0041521225,Bible Hill Family Dentistry,"",CA,Truro,NS,B2N 2S7,241 Pictou Road,902-895-6300,drrmorine@gmail.com,Private Practice
"","",0041522762,SUNSHINE DENTAL LAB,"",CA,PRINCE GEORGE,BC,V2L 3R3,1531- 8 AVENUE,250 564 2520,sunshinedental77@gmail.com,Private Practice
"","",0041514773,CANADIAN LOANER PROGRAM FOR SRA,"",CA,BURLINGTON,ON,L7N 3G2,12-14- 3375 NORTH SERVICE ROAD,800-363-4024,"",Private Practice
"","",0041516668,DR. DAVID GOUETT DENTISTRY,"",CA,KINGSTON,ON,K7M 4W6,805 DEVELOPMENT DR,613 389 8660,joanne@davidgouettdentistry.com,Private Practice
"","",0041522545,DR. BHART BHUSHAN PROFESSIONAL CORP,"",CA,Edmonton,AB,T5G 0B3,10128-111 Ave NW,780-474-2120,dentistbhart@gmail.com,Private Practice
"","",0041518729,Dr. FREDERIQUE PAPINEAU,"",CA,LORRAINE,QC,J6Z 3Z9,201-99 BOULEVARD DE GAULLE,450-621-6790,frederiquepapineau@hotmail.ca,Private Practice
"","",0041518295,DR. HARPREET GILL,"",CA,BRAMPTON,ON,L6S 0C5,UNIT 7-9980 AIRPORT ROAD,905-654-2273,hgill511@gmail.com,Private Practice
"","",0041502774,Centre Dentaire Dinh & Tran,Dr. Tran Thuy Trang,CA,Saint-Hubert,QC,J3Y 3P8,5605 che Chambly,450-445-6466,tranorthoclearcorrecy@gmail.com,Private Practice
"","",0041518219,LONDON HERITAGE DENTAL,DR. VEENU LEKHI,CA,CALGARY,AB,T2H 0M2,503 - 8835 MACLEOD TRAIL SW,403 255 8946,info@londonheritagedental.ca,Private Practice
"","",0041523532,CLINIQUE DENTAIRE ECODENTAIRE Inc.,DR DAVID ARAV,CA,MONTREAL,QC,H3H 1J9,730-1801 Boulevard De Maisonneuve O,514-933-3641,contact@ecodentaire.com,Private Practice
"","",0041524986,Centre Dentaire Rocherblanc,Dr Nael Bakry,CA,MONTREAL,QC,H1L 3M3,8772 Notre-Dame Est,415 353 0830,wsnotredame@gmail.com,Private Practice
"","",0041514153,DR. WADE POITRAS,"",CA,SPRUCE GROVE,AB,T7X 0J6,200 - 319 MCLEOD AVENUE,780-962-3600,wpoitras@gmail.com,Private Practice
"","",0041510554,DR. NATALIA ARCHER,ROSEDALE FAMILY DENTAL CENTRE,CA,TORONTO,ON,M4X 1W4,808 - 600 SHERBOURNE ST,416-964-9070,rosedale.dental@hotmail.com,Private Practice
"","",0041524812,Dr.AMITA BHIKADIA,"",CA,BEAMSVILLE,ON,L0R 1B0,5041 KING STREET,905-569-4001,dramita@dentalhealth.ca,Private Practice
"","",0041523014,APPLEDENT FAMILY DENTAL,"",CA,MISSISSAUGA,ON,L5C 4P6,777 DUNDAS STREET WEST,647 828 5458,office@appledentistry.ca,DSO/GPO
"","",0041514913,SOUTHWEST SMILES,"MISHA SUSOEFF, DDS",CA,EDMONTON,AB,T6W 2P3,1113 WINDEMERE WAY SW,587 773 9292,INFO@SOUTHWESTSMILES.CA,Private Practice
"","",0041519295,DR. HARDIK PATEL,"",CA,AJAX,ON,L1S 4S2,7 - 682 MONARCH AVENUE,289 660 3368,dmdhpatel@gmail.com,Private Practice
"","",0041515196,DR. CECILIA WONG,"",CA,RICHMOND HILL,ON,L4B 3Y7,2-360 HIGHWAY 7 EAST,289-597-3601,INFO@DENTISTRYAT360.COM,Private Practice
"","",0041525177,Dr. Rho Kee Inc,"",CA,PORT COQUITLAM,BC,V3B 8A4,120-2325 Ottawa Street,604 944 8483,rhokee@hotmail.com,Private Practice
"","",0041518375,DR. GERALD HANY,"",CA,CLINTON,ON,N0M 1L0,8 ALBERT STREET,519-482-7763,gjhany1@hotmail.com,Private Practice
"","",0041525009,Dr. Ryan Lichtblau,"",CA,TORONTO,ON,M5P 0A3,1403-60 Berwick Avenue,647 227 7926,ryanlichtblau@gmail.com,Private Practice
"","",0041525243,Dr. Shamyla Ashraf DPC,"",CA,LONDON,ON,N5W 3B1,1-1221 Dundas St,519 455-1221,shamylaatif@gmail.com,Private Practice
"","",0041525683,Dr. Kay Reddy Dentistry Prof. Corp.,"",CA,PALGRAVE,ON,L7E 0K8,17201 Peel Regional Road 50,905 880 7003,drkee@elmtreedental.com,Private Practice
"","",0041513931,DR. DANIEL HYUN,"",CA,OAKVILLE,ON,L6J 0A3,#A5 1140 WINSTON CHURCHILL BLVD,905-829-1244,info@sheidangardendental.com,Private Practice
"","",0041515825,DR VICTOR SUN,"",CA,LINDSAY,ON,K9V 1Z6,4 RUSSELL ST E,705 324 0050,sunny_day@sympatico.ca,Private Practice
"","",0041522030,DR. MAHSA FARSHCHI,"",CA,NORTH VANCOUVER,BC,V7R 2N3,2705 EDGEMONT BOULEVARD,778-887-5000,mahsafarshchi@yahoo.com,Private Practice
"","",0041512457,PARODONTIE & IMPLANTOLOGIE PERRIODO,Dr. Romina Perri,CA,BROSSARD,QC,J4Y 0K7,300 - 8100 BOUL. LEDUC,450-926-8100,factures@lesparodontistes.com,Private Practice
"","",0041520282,DR. JEFFREY BARR,"",CA,OKOTOKS,AB,T1S 2C3,101 - 30 CRYSTALRIDGE DRIVE,403-995-9544,reception@okotoksfamilydental.com,Private Practice
"","",0041511005,DR. GIULIO SPAGNUOLO,"",CA,LONDON,ON,N6H 1R8,81 OXFORD ST W,519-661-0042,"",Private Practice
"","",0041512521,DR. LENKA KUSA,"",CA,NEW WESTMINSTER,BC,V3M 4J7,1A-709 12th STREET,604-524-4223,lenkakusa@gmail.com,Private Practice
"","",0041510037,DR. RAED YOUNES,DENTISTRY PROFESSIONAL CORPORATION,CA,TRENTON,ON,K8V 4W8,96 DIVISION ST,613-394-2090,dryounes@youmakemesmile.ca,Private Practice
"","",0041506709,SK DENTAL CERAMICS,"",CA,RICHMOND,BC,V6X 3K1,5055 - 8171 ACKROYD ROAD,604-273-1163,"",Private Practice
"","",0041501476,Dr. R. Stanaitis,"",CA,Hamilton,ON,L8M 2G6,44 Sanford Ave S.,905-529-4911,"",Private Practice
"","",0041515071,IMPERIO GROUP DHS,"",CA,North Vancouver,BC,V7M 3J3,401 - 221 West  Esplanade,"",info@imperio.ca,Private Practice
"","",0041510041,DR. SAM ADOURI,"",CA,GRIMSBY,ON,L3M 1P8,1 - 270 MAIN ST E,905-945-9991,"",Private Practice
"","",0041503907,Dr. Charles Chartrand,"",CA,GRANBY,QC,J2G 4X3,170 DUFFERIN,450-777-3368,charles_chartrand@videotron.ca,Private Practice
"","",0041504569,DR VICTOR P. JUSKEY,"",CA,TORONTO,ON,M4P 1E4,711-2300 YONGE ST,416-486-1560,"",Private Practice
"","",0041523972,MOUNTAIN VIEW SMILES,DR. SONIKA DWIVEDI,CA,CARSTAIRS,AB,T0M 0N0,208 TEN AVENUE,825-801-5139,INFO@MOUNTAINVIEWSMILES.CA,Private Practice
"","",0041506032,Silex Dental,"",CA,VAL-D'OR,QC,J9P 0G5,289 7TH STREET,819-825-5188,client@silexdental.com,Private Practice
"","",0041504416,DENTISTERIE GHALI INC,"",CA,LAVAL,QC,H7T 1S9,400-2525 DANIEL JOHNSON,450-687-2482,secretariat@dentisterieghali.com,Private Practice
"","",0041525232,Seaside Smile Clinic,Dr. Betsabe Behkish,CA,NANAIMO,BC,V9R 2S7,105 Richards Street,250 753 6512,admin@seasidesmileclinic.ca,Private Practice
"","",0041525062,Up North Dental Clinic,"",CA,FLIN FLON,MB,R8A 1J6,32 Main Street,204 687 3110,info@upnorthdental.ca,DSO/GPO
"","",0041520267,WELLINGTON DENTAL CENTRE,DAVID DUNCAN DDS,CA,WELLINGTON,ON,K0K 3L0,11 PRINCE EDWARD DRIVE,613-399-3900,WELLINGTONDENTALCENTRE@BELLENET.CA,Private Practice
"","",0041519289,Westdale Dental Care,"",CA,Hamilton,ON,L8S 1L6,101-1043 King Street W,905 524 3084,info@westdaledentalcare.ca,Private Practice
"","",0041522747,DR.ANNE BEAUDIN ET DR.MELISSA LAM,"",CA,ROSEMERE,QC,J7A 1J5,274 Ch Grande-Cote,450-629-5424,info@atelierprostho.com,Private Practice
"","",0041504788,DR JAMES TJORHOM,"",CA,NORTH VANCOUVER,BC,V7M 2H9,211- 1433 LONSDALE AVENUE,604 987 1330,"",Private Practice
"","",0041509217,DR. TORANDOKHT IZADIYAR,"",CA,VANCOUVER,BC,V6R 2B8,3641 WEST BROADWAY,604-734-2114,"",Private Practice
"","",0041513591,DR. MATT MCCALLUM,"",CA,LONDON,ON,N5W 3B1,2-1221 DUNDAS STREET,226-663-5557,matt.mccallum@live.com,Private Practice
"","",0041507167,GOOD YEAR DENTAL LAB,"",CA,VANCOUVER,BC,V5Z 1H1,1118 - 750 BROADWAY WEST,604-873-1613,goodyeardental.lab@shaw.ca,Private Practice
"","",0041524061,METRO DENTAL CLINIC,DR JIN SOO SONG,CA,Ottawa,ON,K1G 3V4,1729 St. Laurent Boulevard,613) 733-6446,drjinsoosong@gmail.com,Private Practice
"","",0041523340,ROSSLAND SQUARE DENTAL,SHANE BOT DMD,CA,OSHAWA,ON,L1K 1K8,555 ROSSLAND ROAD EAST,778-788-9468,SHANEBOT05@GMAIL.COM,Private Practice
"","",0041525876,Little River Dental,Matt Duronio,CA,WINDSOR,ON,N8S 3M9,1211 Lauzon Road,519 944 6161,matthewduronio@yahoo.com,Private Practice
"","",0041523953,BEDFORD PERIO,DR ERIN NOWE,CA,BEDFORD,NS,B4A 3Y4,504-1595 Bedford Hwy,902 456 2791,erinnowe@dal.ca,Private Practice
"","",0041519903,YYC DENTURE CLINIC,DR. RUVIM YUSEFOV,CA,CALGARY,AB,T2A 6L8,103-920 36TH STREET NE,403 390 3330,RYUSEFOV@GMAIL.COM,Private Practice
"","",0041524001,GRANDVIEW FAMILY DENTAL,DRS. KAM & DOWHOS,CA,THUNDER BAY,ON,P7B 1H3,570 RED RIVER ROAD,807-345-1225,grandviewdental@gmail.com,Private Practice
"","",0041520211,DR. LISA KOSTECKI,MAIN STREET FAMILY DENTAL,CA,LONDON,ON,N6P 1P9, 2-3 - 2454 MAIN STREET,519-203-6246,drlisa@msfdental.ca,Private Practice
"","",0041524806,GROAT ORAL & MAXILLOFACIAL SURGERY,DR.JEFF SOPARLO,CA,EDMONTON,AB,T5M 3J9,11029 GROAT ROAD NW,780-452-7090,jeff.s@groatoralsurgery.com,Private Practice
"","",0041513243,DR. JAMAL MAJDZADEH,BRIGHT DENTAL CLINIC,CA,COQUITLAM,BC,V3B 0G5,102-2976 GLEN DRIVE,604 472 8882,info@brightdentalclinic.com,Private Practice
"","",0041513113,Fourth Avenue Dental,Dr. Fawaz Siddiqui,CA,ST CATHARINES,ON,L2S 3P6, 28 111 Fourth Avenue,905-688-1661,RECEPTION@4THAVEDENTAL.COM,Private Practice
"","",0041525913,TRENANT PARK,DR. CONNIE LEE,CA,DELTA,BC,V4K 1W4,5245 LADNER TRUNK ROAD,604-726-7826,info@trenantpark.com,Private Practice
"","",0041505802,Oraltech,"",CA,GATINEAU,QC,J8Y 3Y3,272 Boul St-Joseph,819-771-4565,oraltech.qc@gmail.com,Private Practice
"","",0041519372,EASTSIDE FAMILY DENTISTRY,DR. ARMINE JANJUGHAZOVA,CA,SCARBOROUGH,ON,M1L 2K1,201 - 1 EGLINTON SQUARE,416-755-4336,INFO@EASTSIDEFD.CA,Private Practice
"","",0041516099,EASTBRIDGE DENTAL CENTRE,DR. SAEID JAFAR-POUR,CA,WATERLOO,ON,N2K 4P1,1-370 EASTBRIDGE BOULEVARD,519-746-3435,info@eastbridgedental.com,Private Practice
"","",0041524946,DR YANIK ROUSSY PARODONTISTE INC.,DR YANIK ROUSSY,CA,TROIS-RIVIERES,QC,G8Y 1V7,4050 BOUL. DES FORGES,819 373  8636,dryanikroussy@hotmail.ca,Private Practice
"","",0041521931,DENTISTRY ON KING,DR. JASPREET CHEEMA,CA,ST CATHARINES,ON,L2R 3J7,206 KING STREET,905-688-1712,"",Private Practice
"","",0041519109,CENTRE DE SANTE DENTAIRE DE LA GARE,DR JEAN NGUYEN,CA,DEUX-MONTAGNES,QC,J7R 6B2,583 20e  AVENUE,450-473-3353,JBNDDS@GMAIL.COM,Private Practice
"","",0041517388,BAKERVIEW DENTAL CENTRE,DR. AMIN SOLTANI,CA,VICTORIA,BC,V8Y 1T5,6111 PATRICIA BAY HIGHWAY,250 652 2222,brooke-bvdc@outlook.com,Private Practice
"","",0041524030,BALMORAL DENTAL DESIGNS,ATTN: MIKE SANDERS,CA,SAULT STE. MARIE,ON,P6A 1X8,624 BAY STREET,226 448 9891,msanders@balmoraldentalsault.ca,Private Practice
"","",0041522688,SMILES AT NORTH YORK,DR. MAHWISH RAZA,CA,NORTH YORK,ON,M2J 2K8,4815 LESLIE STREET,416 494 5488,snydental@gmail.com,Private Practice
"","",0041523085,MAIN ST. ORAL & FACIAL SURGERY,Dr. Jaspal Girn,CA,VANCOUVER,BC,V5T 3C5,104-2140 Main Street,604-336-5626,info@mainoralsurgery.com,Private Practice
"","",0041513465,CLOVER DENTSTRY,DR. ANTHONY CHAN,CA,RICHMOND HILL,ON,L4S 0B9,UNIT 5 10650 LESLIE STREET,905-883-7776,pan_105@hotmail.com,Private Practice
"","",0041519260,CENTRE DENTAIRE LA CITIERE,DR. GUILLAUME CHARTIER,CA,LA PRAIRIE,QC,J5R 4V3,285 - 50 BOUL TASHEREAU,450-659-2755,3uillaume_chartier@hotmail.com,Private Practice
"","",0041523565,"CLIN. DENTAIRE THIBAULT, DELISLE &",DR.MARC-ANDRE DELISLE,CA,LAVAL,QC,H7R 1L3,4055 BLV DAGENAIS O,450-625-2030,admin@cliniquedentairethibaultdelisle.com,Private Practice
"","",0041522795,DOON SOUTH DENTAL,DR. BRYANT ING,CA,KITCHENER,ON,N2P 2L8,6-260 DOON SOUTH DRIVE,"",DOONSOUTHDENTAL@HOTMAIL.COM,Private Practice
"","",0041524286,DR SAMIRA HEKMAT,DR SAMIRA HEKMAT,CA,VICTORIA,BC,V9B 5E3,152-2945 JACKLIN ROAD,647 575 0636,sam.hkca@gmail.com,Private Practice
"","",0041503297,Dr. Elizabeth Dimovski,Professor Lake Plaza,CA,Brampton,ON,L6S 4C9,1 - 2 Philosopher's Trail,905-458-6620,dr.elizabeth.dimovski@bellnet.ca,Private Practice
"","",0041508061,LAB. DE TECHNOLOGIE DENTAIRE,CLAUDE GRAVEL,CA,QUEBEC,QC,G1H 2M7,415- 47e RUE EST,418-627-8249,techdentairecg@bellnet.ca,Private Practice
"","",0041523633,PRINGLE CREEK DENTAL,ZAHRA DAMJI,CA,WHITBY,ON,L1N 3V6,4-728 ANDERSON STREET,905 944 9449,DRZAHRA@MARKVILLEDENTAL.COM,Private Practice
"","",0041508314,HEARTLAND DENTURE CENTRE,"",CA,LACOMBE,AB,T4L 1Y1,4910 50 AVENUE,403-782-5342,"",Private Practice
"","",0041501440,Dr. Greg Konotopetz,SIGNATURE SMILES,CA,Regina,SK,S4V 3B7,3291 Quance St.,306-584-2833,info@signaturesmiles.ca,Private Practice
